"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"u_intervall_4";"u_intervall_5";"o_intervall_1";"o_intervall_2";"o_intervall_3";"o_intervall_4";"o_intervall_5";"mean_1";"mean_2";"mean_3";"mean_4";"mean_5";"median_1";"median_2";"median_3";"median_4";"median_5"
"Hedelfingen";1168,80889750837;1198,62606952322;418,396496231156;162,113979006279;105,788028386454;2322,14111085838;1762,49877366719;780,965557950873;343,501738109277;254,10045732289;1766,29157753533;1516,71813331681;570,927541798897;236,465417667264;167,597329681701;1784,47582223392;1523,78597634969;556,190038685289;232,013185377025;163,594055027992
"Heerstraße";1655,09125619008;940,962770949769;251,579326214268;86,7573461815739;52,3129097197021;2723,83264231262;1548,43704829459;534,070932434128;216,102725600352;149,607757999877;2260,56741077419;1216,12246108728;370,314528369938;139,180601598022;90,8149981705681;2282,2832902218;1208,82251231841;361,67598896993;135,787346834511;87,2874822773518
"Heilbronner Straße";539,021954194816;493,205607779855;159,469896403156;59,9861254876965;38,836566127401;852,797531416007;644,3708332282;262,772746691933;112,569170825658;85,2190514195337;702,951688049432;568,181081121892;209,161595205332;85,7854928295109;59,9201427938333;704,904603161749;567,903933668579;208,304083286349;85,7190462968369;59,1148061549828
"Heslach";2977,67687114675;2540,48713154545;790,646891184604;283,767887443154;173,285454258921;4997,45839471268;3500,04804171787;1422,86108042412;614,661914736778;482,928343807911;4049,22725884175;3019,81635014088;1076,55829282362;430,681045192124;293,717053001622;4049,74098134037;3015,22293970365;1073,55861086582;424,49328630037;286,321716875127
"Heumaden";2720,67704652767;1802,14626828812;523,809172055089;182,979577599342;109,187571837544;5014,88818427101;3124,02336953826;1143,76985662058;433,969805833742;284,728527395702;4013,70953847102;2466,25158720583;750,353898394688;273,644222422122;174,040753506333;4071,24695696856;2455,61934114098;720,087153854105;263,491117714428;167,499619415582
"Heusteigviertel";737,994612858833;952,216023803076;378,755013646936;149,978679379331;103,418392080305;1365,2046376268;1225,72076976312;607,1427687371;286,900738606661;234,777906400032;1067,2307181209;1100,47244735073;480,891980688176;213,680459989377;158,724393850821;1072,30018789942;1105,02142974912;477,051556955591;211,004695680903;155,28948291835
"Hofen";1577,31183556309;715,234680632864;168,983813971003;53,9718649404086;30,9661866917212;2497,68955918724;1287,7961046603;395,749090045017;142,194387347982;89,5765376891129;2105,70128757342;974,392020849661;261,997359011756;90,0937532286199;54,8155793365452;2130,12788828751;956,109770897898;255,172710441538;87,8099482456729;52,9506875030667
"Hoffeld";1102,66549131714;373,76223270942;81,1611191321595;24,9452001538173;13,3598001930695;1780,6913074853;814,005730831068;230,852334883229;76,7950360198449;44,3371120106842;1528,10437586546;549,326989597222;132,619621343375;42,9308985829187;25,0181146110243;1555,40121001198;527,994010560271;126,77323478693;40,3689895975552;23,3075360863134
"Hohenheim";71,7024498788807;148,456071318799;88,2692529683448;36,1684646937617;23,4251942341302;169,616772222368;201,449185552429;131,826718401155;84,9242575034835;83,8542836504075;112,414498533798;178,930176929713;114,733402457786;61,454387342182;49,4675347365213;109,019778638942;180,69580651353;116,551150084841;61,7293163015906;48,2537668719066
"Höhenrand";711,093978467229;441,299493057732;119,236977780799;41,5839983599021;24,8170099359911;1253,16689803708;735,872614499103;269,602370494202;109,023372481962;80,9158382020876;1021,03861618547;576,285921786603;179,045782918449;68,3310285606638;45,2986505488134;1037,21525603661;573,825282672874;173,700091938709;65,6596741378125;42,9238704951293
