"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Gänsheide";940,966123577341;427,941429789691;586,280185304486;1664,32959768031;635,861393944811;1142,44572114639;1333,83983765854;548,221857604329;802,938304737133;1361,70760460709;557,536681651719;772,716273741684
"Gehrenwald";883,37433919099;379,447504250633;474,415439951514;1490,58721892598;551,177881063684;935,356509917624;1212,52888354992;476,77468497901;659,696431471069;1225,09233023949;485,752219128997;634,602856069639
"Giebel";1513,74715614997;605,639772567827;737,134461451764;2663,26715861112;943,42700737835;1613,71656677122;2167,52250873559;794,733464675965;1078,74402658845;2206,93183245575;803,628668403787;1031,11553120085
"Hafen";15,7824330770762;7,2755967363777;9,90882415481462;22,5467776610469;9,28087412051251;15,23247474818;19,2768009446808;8,33325214353796;12,3899469117813;19,3416356384793;8,37551672928506;12,2730675599078
"Haigst";455,719682207027;227,239089667951;326,364608133777;836,826749880262;331,849159888224;638,945892608073;662,764816230405;287,773188346175;446,46199542342;674,07823011267;292,671891083449;428,873138349886
"Hallschlag";2421,66163499729;892,239272121834;1054,1934413753;3546,87275656739;1260,24161271907;1868,57100202268;3038,05523732466;1088,11362211966;1386,83114055568;3062,63523938331;1094,48170491553;1351,57597003683
"Hasenberg";1293,71945573712;658,231414552094;940,247364164558;2135,75396769211;887,594953458146;1633,69111832305;1739,50396588527;788,178237211441;1224,31779690329;1757,19972023667;797,649919000038;1192,86310851875
"Hauptbahnhof";65,5045873133678;31,1032564486885;42,5198370179976;93,2132053431144;39,4161375515237;65,2023595917856;80,0963892684931;35,6507839826624;52,2528267488445;80,6454148398004;35,8416408995195;51,662861639523
"Hausen";934,878503003493;420,601452624487;489,476358657928;1432,52420085236;551,634557617211;886,697830591126;1179,70213241486;490,83130382469;682,46656376045;1178,1598239364;493,02835308281;680,354860427434
"Hedelfingen";1599,87440435889;694,570175725878;883,121148653953;2652,95932505386;996,631774493022;1695,85213216668;2178,96334897845;866,104180724444;1212,9324702971;2191,59359434115;880,087462685515;1177,60625739705
"Heerstraße";1364,29529340672;687,413924340251;951,849982289803;2419,84009998348;966,302079444599;1828,02994675513;1920,40987813587;848,499015973493;1308,09110589064;1958,14003840433;859,852636714269;1260,89631720081
"Heilbronner Straße";670,138579580488;297,938771073715;385,896033633047;933,593572263487;380,356414641864;587,127543393473;812,16358563721;341,734342737216;472,102071625574;817,032163122964;343,078111120327;466,593043467031
"Heslach";3348,25537338491;1612,79430479057;2213,83052674934;4978,6491279075;2078,44784360096;3530,65164332582;4221,2986694525;1868,4065731392;2780,2947574083;4257,96797429966;1883,27440344325;2738,35021579144
"Heumaden";2609,65732697036;1162,75032084339;1519,68525279545;4968,77448172187;1815,07511876491;3381,57098358084;3900,47714195459;1544,88635425707;2232,63650378835;3954,09139876423;1572,406143295;2134,3993252591
"Heusteigviertel";1188,29930201626;552,14643189527;738,451712345512;1713,28050834283;707,571988855246;1146,33108256285;1466,06595755598;636,99955238093;917,934490063089;1474,33464789574;640,949972878774;907,570373406809
"Hofen";1284,28868098594;537,184294479837;678,716296181553;2260,02719788431;819,945747147398;1416,47090700381;1823,03402096999;698,700794666685;965,265184363322;1850,91744351708;711,020695899074;925,833243333032
"Hoffeld";726,056755128289;330,696746310796;445,853428147326;1498,26224096818;540,423200285515;1050,19039936164;1142,65873974344;456,78992287315;678,551337383409;1168,62935383053;467,669030674165;645,148131795123
"Hohenheim";224,970744719417;95,5351659534419;103,677485701052;316,516380270104;119,83417035521;176,592286154665;271,305991369278;108,96589028238;136,728118348342;271,513262103269;109,448959232896;135,772817756987
"Höhenrand";639,919576043537;326,014474740519;464,341749578953;1091,41840018429;448,095800767103;835,12455414342;875,453868255937;396,31206748216;618,234064261903;884,950582328511;401,679542160122;600,905270673979
"Hohe Warte";1357,82914005967;569,36855085171;741,634506829512;2529,0131512101;908,871176365518;1640,09778315785;1998,736604164;765,728682918602;1081,5347129174;2040,94104827032;781,854183852191;1024,24667297875
"Hölderlinplatz";1455,89772990709;744,419134186682;1054,08833583688;2385,23495943158;992,828433215433;1816,55758659003;1944,97096324115;884,920766178999;1371,10827057985;1964,25444598876;896,085007734933;1340,91586454056
"Im Geiger";1388,66428818444;572,855947597008;727,950132713671;2362,65322071462;859,25201642964;1471,88859318916;1925,19253723763;735,9462244479;1013,86123831447;1950,80525243076;744,552227130184;976,336993400728
"Kaltental";1653,55967369738;819,252042620565;1137,92775243654;2781,29602922936;1127,68431834503;2073,0373729575;2245,73536826391;995,215090309698;1519,04954142639;2267,58250122486;1008,98738802349;1477,90184807015
"Karlshöhe";1724,00466428194;807,11507361859;1095,53608476347;2522,30398090454;1039,65912924828;1727,93821022054;2144,60959093073;935,290642296318;1364,09976677295;2155,35697438392;942,313696074573;1344,52611549445
"Kernerviertel";1882,72227644897;829,857756227967;1080,25141683899;2695,52230830561;1081,00493863309;1720,65264824919;2321,57103017712;967,565417350236;1348,86355247264;2342,52592108963;972,547413524103;1331,33182125606
"Killesberg";379,555338380384;171,164659755377;235,935559640206;696,548779947667;263,632306566547;488,602844450291;550,638672427567;225,132214906616;334,229112665817;560,637137754502;229,636793646758;320,226906662644
"Kräherwald";1629,65293571255;829,301282457903;1182,31568496626;2988,31013360575;1193,18360426168;2277,69929412027;2367,75446242972;1038,78765736459;1614,45788020569;2396,95455519228;1058,06966156142;1558,02554590998
"Kurpark";1728,37315527753;696,102587521178;857,04938763242;2552,2145311266;949,115894874629;1477,43616647781;2177,648984008;833,626618769782;1109,72439722221;2198,14735667045;839,421072966479;1086,99316236814
"Lauchäcker";740,437856108239;387,834487430837;541,778093679408;1164,27950843245;497,472378784502;903,902707502561;959,196487789755;448,433208740459;702,370303469785;964,953586687976;451,298718790847;696,94628521991
"Lederberg";166,271703747012;78,9962157679753;103,573475236682;296,76427621877;114,405123454531;205,27993849265;235,026051286266;99,753726995043;145,220221718691;237,545582520111;101,531481751433;141,479505320571
"Lehen";3483,93824635495;1704,57975387889;2386,33623364701;5130,64311159257;2183,06340145137;3728,00085527204;4346,49946917527;1968,69890247462;2965,8016283501;4362,9116934159;1982,47243391949;2926,86236998835
"Lemberg/Föhrich";2234,61650941378;950,710919032677;1254,04531222883;3553,16437091521;1351,25429645741;2263,90767882848;2953,95117419557;1175,53145780404;1655,51736800039;2988,05920682698;1189,24197029929;1608,0557587978
"Lenzhalde";657,692778098326;322,931224277595;458,825565070077;1216,3194872196;476,747779302991;913,666167546443;957,207978669958;412,1549869402;635,637034389842;971,702875114041;420,266871492974;611,988910466415
"Lindenschulviertel";306,993816287872;124,171702288348;150,509419126211;418,645084770514;158,548993424685;235,256506753152;365,020803163387;142,528777790333;187,450419046279;365,948838238132;142,832309214758;184,87955412465
"Luginsland";779,455778281762;327,534156999884;424,851114248617;1484,81562597501;530,282331825122;971,351908265756;1165,40583008653;445,086985108571;631,507184804901;1182,02162029967;453,763304262827;598,848915743207
"Möhringen-Mitte";1985,60708496976;922,480641870906;1232,37235623519;3184,42355768962;1260,51371700874;2196,15558285162;2618,18526144967;1112,3560158073;1633,45872274303;2636,43909543299;1124,11325306572;1596,87438872097
"Möhringen-Nord";848,528361036848;404,987306447579;565,144375533268;1619,19595453166;613,411195738052;1186,76622850536;1257,40123611502;528,081266230153;804,517497654825;1281,448340117;537,703038197651;771,073765074148
"Möhringen-Ost";1658,4165982934;764,767936790278;1033,07405440822;3030,04212663727;1148,56020749569;2129,23314365476;2409,61252453653;986,171394929267;1453,21608053421;2441,62456148043;1002,58676707644;1398,34452605689
"Möhringen-Süd";909,409372866459;426,61714321441;585,516899156836;1675,9473114683;641,378453230528;1210,60355979914;1326,50981441965;551,192115975125;829,298069605228;1349,40484193516;561,045680150637;797,32340477173
"Mönchfeld";853,75152589339;337,65262604702;413,000391162937;1570,97019149513;545,323205479558;966,127809611309;1254,89487003406;455,242610778281;619,862519187662;1278,15213391273;464,168214951581;586,119991726298
"Mönchhalde";780,504471182767;359,845442991017;505,154921913642;1369,45634458847;530,887242523654;964,895257057964;1094,2291121271;459,598458594759;686,172429278137;1107,1541539223;468,187642511137;660,617848174509
"Muckensturm";820,825032467088;332,025219788069;415,085573463641;1378,08244787656;497,858172032704;841,09235882349;1127,08329738888;426,470480910284;581,446221700834;1141,1458288793;432,100543644497;557,777526383234
