"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Feuerbach-Mitte";1825,53735394045;860,34375012058;915,333862346763;2721,26893496434;1092,28801934266;1627,49505292519;2269,36506046858;983,564593061854;1257,07034646956;2264,12460692767;988,188522755501;1258,7754652344
"Feuerbach-Ost";142,900729725934;63,7667137697019;72,7683774242335;183,81129059255;77,6578282905074;103,458567506468;163,454277045339;70,6363225799645;86,9094003746965;163,490882199297;70,7345272233607;86,6323541914643
"Feuersee";1436,89444187204;972,274868803344;1342,69458671884;2180,63081852856;1123,64544116238;2065,2815643361;1808,85462765381;1047,29871190516;1676,84666044103;1817,93664243999;1045,6483531827;1663,49658667162
"Flohberg";215,366999114223;148,050733636304;185,55849291434;373,660398506534;176,909872886011;332,095759149307;296,905151170167;163,620142931094;252,474705898739;298,689880189705;164,003920579359;249,101540034966
"Frauenkopf";162,906732344384;85,5089298567483;105,373428024997;247,735495341048;109,275934776057;173,026851964523;206,322997513731;99,1043965874438;136,572605898825;206,537741885304;99,690688052949;135,71571952316
"Freiberg";1546,18838054761;817,849803679607;925,690711936875;2462,77856062753;1033,91864608574;1696,44624749039;2011,3751141072;940,079910669315;1263,54497522348;2015,02958144432;947,039960488011;1254,09784020801
"Gablenberg";2532,11056600768;1432,9327550029;1808,0692046252;3627,28871099653;1710,49851150006;2788,61679790123;3069,82355679582;1578,72042221052;2280,45602099366;3064,52590556581;1579,92143450557;2280,60372188441
"Gaisburg";1979,3641098599;1159,8923944532;1486,35627271223;2903,30104855266;1377,53723628893;2289,29013669515;2476,49711496535;1271,8623199601;1839,64056507455;2480,17424116964;1272,83148776981;1829,2783724086
"Gänsheide";631,807291389509;449,145115064958;617,462895510542;1077,77306459006;537,243902967846;1030,61430492302;864,219659919709;497,418637163613;798,361702916678;865,952734995962;498,362254139776;787,842021942762
"Gehrenwald";637,693450046789;368,1027693566;402,676224294389;1099,73655331355;464,866444405837;810,062639414827;890,621078109237;419,93944878439;570,439473106372;897,451438732428;421,57690186801;559,191565703896
"Giebel";1137,11734439434;597,047995475137;669,748806326331;1775,53667084396;747,909751471388;1190,70973770312;1452,29713450608;680,300015668509;915,402849825411;1453,63747606683;683,327816247474;910,092745966866
"Hafen";15,7713800383834;7,61328032637632;9,16280237366258;21,0233646750003;9,27809462798435;13,267363374109;18,4422363797468;8,46250082860228;11,095262791651;18,4831352915809;8,4691071181043;11,0363738887279
"Haigst";310,264246009201;221,148032606036;299,345272915573;519,929432190941;261,548269448595;503,177310826228;417,281447653069;242,101217801496;392,617334545435;417,495378074142;242,094945521363;389,22133732101
"Hallschlag";1910,00682523684;853,790349452555;898,709439372349;2811,56187158029;1102,70998332255;1627,28375514897;2346,32950537356;991,066708187531;1244,60378643891;2350,49464011744;995,407546891178;1240,45096311927
"Hasenberg";997,391519487916;623,104205655279;781,172030223799;1531,56945639267;730,175935870972;1244,55999802953;1255,09715478205;679,090285201371;1016,81256001658;1253,56347555386;680,07655330844;1015,63666172608
"Hauptbahnhof";60,1931202475358;32,9334947975115;43,9236220834707;74,9680503553813;37,8303356565178;56,8820985624827;67,4211353759076;35,3449717541953;50,2338928698972;67,3219299416147;35,2814616453521;50,1011406706898
