"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Österfeld";360,730979582394;201,918127117483;293,76268349317;497,217034672357;239,690013989989;410,176817676962;428,109448584707;222,441478494969;349,449072920323;429,062983177766;223,035362229598;346,949929172841
"Ostheim";4072,54094128461;1826,86807871102;2389,83374990038;5129,12147368527;2192,95181485403;3207,49170416207;4606,49535021687;2017,73203070501;2777,77261907812;4609,15621230316;2018,54783681034;2772,90118665924
"Pfaffenwald";1437,64597082038;614,566240307063;678,854046652072;1885,89321796661;747,822042951389;1023,7609760691;1659,81508828705;681,96007213942;847,22483957353;1658,54484303623;683,079503097977;846,843915874089
"Plieningen";1847,91390735836;953,381904227325;1194,59064394755;2649,59462853384;1149,07326392032;1881,90403859;2236,17988425216;1058,27430470756;1539,54581104028;2233,5692037938;1061,14631621194;1533,69161252166
"Pragstraße";118,228281175248;46,6908317129133;55,1693168002544;143,258756794368;56,2040466678908;73,5639744171321;131,016924351776;51,5104470779234;64,4726285703002;131,093791256016;51,5196766663526;64,4896046000082
"Rathaus";1148,87886518532;549,106301219825;754,808730336367;1434,55145393143;649,38696666698;983,376498194537;1298,12936345092;600,994723377678;859,875913171405;1298,29472637334;601,63403912509;857,919270667833
"Relenberg";1467,23715159448;760,276634900465;1072,4971992121;1897,53862520807;893,330432163383;1437,67460935408;1689,68118533615;828,61901505891;1235,69979960494;1695,64103754485;829,720857240986;1230,28625059783
"Riedenberg";1380,81300512703;696,578904085511;960,985029668944;1846,45918253162;834,574705309466;1342,5755754313;1617,22429112543;770,960773246709;1138,81493562786;1620,76584635629;772,239690488635;1132,07288428383
"Rohr";1645,58796067837;965,10304752325;1365,70767681293;2467,05652279366;1154,62938338918;2076,82566703412;2077,27326339925;1070,6726650515;1684,05407154924;2086,29654688073;1073,38244605285;1667,64452702772
"Rohracker";879,748131397997;413,44448941919;545,402109546505;1163,54453813951;502,32993635389;762,089990598363;1018,80066616102;461,019655249907;650,179678589076;1021,53900030391;461,885462882898;648,548566446131
"Rosenberg";2531,60014340265;1384,47269650321;2027,81340616489;3310,35909376236;1609,49742908359;2683,82394501305;2941,80837505861;1499,85030032512;2318,34132461627;2960,7229720358;1500,35170550065;2298,78896062589
"Rosental";758,71407457089;427,202101758496;609,558185955036;1100,47375408695;512,326496872613;907,256304433473;934,466374596393;474,115290483628;742,418334919979;939,190368781701;475,373990170907;735,350784058504
"Rot";2854,67239034672;1193,58120270576;1472,07069262379;3649,1444534373;1462,29073556462;2068,57807473698;3256,08548191543;1333,45106906271;1752,46344902185;3262,81931064073;1336,70392111622;1744,65008042802
"Rotebühl";3026,55831649192;1636,62080494526;2411,82600311129;3890,30126876842;1901,87935063433;3146,50311529764;3470,91969948711;1773,14762755924;2749,93267295365;3483,62250714221;1773,36605747966;2736,69719989159
"Rotenberg";185,584914234481;94,0061893171395;124,46808840958;258,676192979691;113,255853487295;182,8125361211;223,749672371184;104,100169743385;150,150157885431;224,225907007926;104,459492867402;148,857105962759
"Schmidener Vorstadt";1817,56068598238;758,636542839363;918,271936677945;2273,27999817325;911,877159622163;1281,13815519454;2039,46191406597;837,359234157494;1100,17885177653;2037,88085328439;839,158594114856;1099,6424077888
"Schönberg";330,718803995036;175,390320575886;253,660026089355;448,740203520041;210,545745858736;350,654467597412;390,142668190875;194,697195385816;298,160136423309;389,93285588294;194,9605202713;297,062301367956
"Seelberg";2413,07202861599;1038,56264195662;1287,37975344612;3021,45759675651;1244,91296664442;1771,16521051391;2707,42304935764;1144,78663620412;1530,79031443823;2706,64825614117;1146,30885269532;1528,40059038243
"Siegelberg";193,983563053806;76,9284893291403;91,7435770547554;250,201301407924;96,9953116133618;132,767435027638;223,261819022304;87,3444324809204;110,393748496775;223,041902824234;87,588319583239;109,790863976886
"Sillenbuch";1786,08743073703;907,527667224883;1253,44826545473;2402,34768245096;1091,95574412165;1763,93011134419;2096,16434652058;1007,80122235895;1487,03443112047;2096,76993708195;1009,39442793929;1478,97424371383
"Solitude";20,5304097539051;9,08400652398955;10,1777366798301;28,6051731182379;11,2455280900039;16,7003045537806;23,9707830365814;10,279808043828;13,7494089195906;23,7577427967188;10,2934559677139;13,8750005762656
"Sommerrain";811,029561494775;371,68756343412;476,619154412369;1097,18733789248;460,08722716223;705,975691967508;960,816670208364;420,051489993959;581,131839797677;960,216961460206;422,094155551775;577,044043150637
"Sonnenberg";762,832076403819;426,054006082409;635,457133442622;1033,15805815296;505,800085238078;874,608685961501;900,418748750525;468,885993763423;741,695257486052;902,735629141714;469,653100751228;736,880858630823
"Stammheim-Mitte";2061,35767292971;814,747257386139;906,26006844535;2793,70753484413;1039,59622242449;1450,60271256811;2397,01126911825;936,573292864485;1186,41543801726;2382,80549038642;940,967933995633;1193,56367134641
"Stammheim-Süd";1524,43636321755;590,623948948209;653,343241994248;2099,84854663309;770,841727504123;1064,63197282857;1802,76615655956;688,199760370575;859,034083069869;1798,6013580656;690,850275880979;859,279659623549
"Steckfeld";542,682084403569;277,201695728983;379,125935403681;711,335612261131;325,892334846298;522,382455548471;625,057068759093;302,760092362979;447,182838877929;623,959627582916;302,919752192964;446,129230088161
"Steinhaldenfeld";881,950540583922;401,353960873288;495,869748936344;1191,64358630353;494,264669639177;737,4151180707;1038,56415068916;451,44012940762;606,995719903224;1040,9860090247;453,169484881985;603,094548732636
"Sternhäule";66,4411567498675;30,7372982920437;40,89259540151;84,5312958514588;36,4410840334466;55,4200523285549;75,0255012489013;33,7698331067094;48,2046656443893;74,8941824679903;33,8004386132585;48,3102782334893
"Stöckach";1476,44982460093;661,785302517036;869,724096506342;1833,60210343186;790,442917852912;1148,78989961526;1662,65345223784;728,729227770816;998,617319991345;1664,16774351679;728,703583164021;997,408137718191
"Südheim";1332,01675909477;696,012236012417;1013,24324153122;1710,43049970477;818,860382597961;1338,02944443743;1524,40911363013;760,361509523622;1165,22937684625;1526,76805282419;760,57649164556;1161,72233568388
"Tränke";60,2070066112673;31,2432921055015;44,8165909241399;80,0741437723163;37,1027725586598;61,3001219751608;70,2380470937094;34,4262549326381;52,3356979736525;70,2866061673173;34,4661009789706;52,239191346458
