"Observation.No";"Observed.y";"Predicted.Prob";"Predicted.y"
365;1;0,633493238445438;1
589;1;0,441822000838816;0
1702;1;0,618590108234955;1
1981;0;0,528019944171057;1
1590;0;0,657083704096471;1
1182;0;0,648450546368639;1
1490;1;0,519428144378419;1
1587;1;0,657701438171122;1
1025;1;0,274502677709862;0
2114;0;0,318770437639536;0
1114;0;0,555571304108747;1
1057;1;0,58458849144733;1
1865;0;0,425062555616163;0
452;1;0,427786841899644;0
922;1;0,480473134278131;0
1537;1;0,291760188501391;0
712;0;0,69643946090361;1
43;1;0,379514292554175;0
677;0;0,513303219589148;1
1711;1;0,30389155711748;0
2155;1;0,313786712856211;0
1749;1;0,501005471784872;1
1337;0;0,312888484437906;0
1493;1;0,68393916776995;1
337;1;0,343413913277435;0
2304;0;0,499587161744389;0
2000;0;0,354617647106151;0
1429;0;0,471864738378804;0
1437;0;0,29117095015683;0
2257;0;0,465707557234147;0
1653;0;0,655307897778399;1
1280;0;0,339693441101909;0
619;1;0,581697648424882;1
1106;1;0,355437570980203;0
848;0;0,147486436671609;0
2098;0;0,399300780018457;0
89;0;0,409366394322378;0
118;1;0,545459258965179;1
613;1;0,337428744760128;0
669;1;0,565910017563234;1
1167;0;0,612041236848915;1
2111;0;0,40098340263091;0
1485;0;0,653077819249575;1
1530;0;0,55619201656788;1
383;0;0,444531628796511;0
2190;1;0,367126991401594;0
1678;1;0,443978370062683;0
1339;1;0,426439264569725;0
505;1;0,300537258521086;0
1468;1;0,312496293731431;0
2031;0;0,459741237797876;0
1184;1;0,65015292468711;1
689;0;0,236582757820894;0
1908;0;0,465863185181043;0
631;0;0,322831167124681;0
1995;1;0,389479820204877;0
1074;0;0,304804430918386;0
1135;0;0,370187954085374;0
2;0;0,313444753261465;0
1723;0;0,40990525058075;0
1572;0;0,503610306009832;1
233;0;0,310873131159967;0
622;0;0,492879567399646;0
1642;1;0,298314923396227;0
1472;1;0,524570227680852;1
1282;1;0,453571679003481;0
1117;1;0,553491076121326;1
855;0;0,330694660260195;0
432;0;0,452899577983053;0
675;0;0,610058604590928;1
1452;0;0,350516386587895;0
283;1;0,548970254604561;1
834;1;0,403968316143356;0
849;0;0,147099323448442;0
596;1;0,590237285275499;1
71;0;0,643422532093265;1
745;0;0,558143220454304;1
1771;1;0,695252314742592;1
294;0;0,195282168839364;0
1979;1;0,472500846536366;0
1258;0;0,305426259941563;0
806;1;0,569655797264455;1
1457;0;0,325472589500791;0
1367;1;0,352898035317252;0
2200;0;0,637262901045876;1
430;1;0,537568547347479;1
1123;0;0,48849380207412;0
1111;0;0,348116940299103;0
1222;0;0,633647677292773;1
995;1;0,723486901858934;1
1884;0;0,428639664711441;0
2139;1;0,646857028995077;1
2027;0;0,328950233555107;0
1718;0;0,344887406746171;0
885;0;0,523778285430791;1
276;1;0,484128077875474;0
392;1;0,48911491801114;0
267;1;0,20884751827433;0
1790;0;0,277547221231478;0
1859;0;0,422574990167171;0
169;1;0,305531016629671;0
1218;1;0,340317871174845;0
87;0;0,43484057229264;0
807;0;0,474458495992079;0
546;1;0,311202320815155;0
1460;0;0,291147286800922;0
1109;1;0,607339825788475;1
1115;0;0,316511093833163;0
1183;1;0,331508016017036;0
1333;1;0,463294827090247;0
152;1;0,723964098846323;1
1052;0;0,329251571205282;0
2108;0;0,381676889855215;0
627;1;0,626989211159219;1
2255;1;0,555581561833539;1
2074;0;0,430126057267462;0
1116;0;0,609713519372455;1
1370;0;0,315180570310331;0
2180;0;0,350909384076457;0
1622;1;0,533581347193253;1
936;0;0,524341380668542;1
85;1;0,463768944981411;0
1446;0;0,442698347043469;0
2314;1;0,526813292916304;1
1707;1;0,649498842920489;1
2365;1;0,319724735114273;0
667;0;0,291739444785127;0
493;1;0,399371084170123;0
178;0;0,513835660467873;1
1040;0;0,518131349357233;1
1400;1;0,488078944660658;0
1969;1;0,530517346845792;1
455;0;0,327108640508184;0
1197;0;0,24021009942114;0
1492;1;0,48955389028772;0
2071;0;0,335566072109948;0
1810;0;0,372391265874445;0
2210;0;0,316138207833545;0
892;1;0,555994235219337;1
1989;0;0,33544631548106;0
754;0;0,375165043769188;0
1006;1;0,459339859862373;0
703;0;0,305222665633765;0
1156;1;0,387545688764219;0
2371;1;0,473799947871181;0
1158;1;0,544326858437426;1
323;0;0,633964175079096;1
1063;0;0,3716368908075;0
2251;0;0,472572540123085;0
65;1;0,607060080738065;1
632;1;0,336935276639784;0
591;0;0,368385837924879;0
1640;0;0,354133047911633;0
468;1;0,339441461682889;0
1292;1;0,655696052751074;1
2326;1;0,603783129097657;1
481;1;0,572835769960187;1
1005;0;0,40490924987272;0
923;1;0,525518975908533;1
2233;0;0,350864499016903;0
173;1;0,691879488938968;1
768;0;0,327097796290237;0
1447;0;0,423152505212322;0
126;0;0,518948321372869;1
462;0;0,493574887660387;0
2356;1;0,286922141917502;0
709;0;0,357598000553597;0
1405;1;0,709339748293884;1
266;0;0,309913464546637;0
1588;1;0,536414391770261;1
415;1;0,113761534258799;0
1880;0;0,310317939241098;0
649;0;0,46370220658805;0
847;0;0,442876954358135;0
2348;0;0,427388384572156;0
2285;1;0,547701855192892;1
2101;0;0,487481853928432;0
1015;1;0,459308400491187;0
47;1;0,280420978342152;0
82;0;0,642887253764823;1
2136;1;0,639273400681993;1
508;1;0,43940821864856;0
605;1;0,394275683733266;0
1311;0;0,367192757886514;0
1921;0;0,199985335575569;0
1755;0;0,39973268128798;0
1561;0;0,347128731025602;0
1569;0;0,342416280408817;0
1903;0;0,413599238682632;0
239;1;0,357597456105256;0
91;0;0,510280388016632;1
1044;0;0,362659736378874;0
2205;0;0,182461529559504;0
268;1;0,511919865126672;1
110;1;0,489610338078891;0
744;0;0,324852407519308;0
1753;1;0,511930725327526;1
1443;1;0,563763470115506;1
1474;1;0,502257603017174;1
1200;1;0,392480602086019;0
1606;1;0,328908752043352;0
1327;1;0,3143438115939;0
1001;0;0,435813242777355;0
359;0;0,536142111151298;1
948;0;0,667697460260089;1
530;0;0,15957643436733;0
2038;1;0,308424087618483;0
2115;0;0,405341223456974;0
1735;0;0,439341112941257;0
679;0;0,306360400029912;0
1823;1;0,485821736030278;0
1641;1;0,47188826028142;0
148;0;0,343489757971558;0
339;1;0,425552104553298;0
2355;0;0,407344460320585;0
2099;1;0,496322884409413;0
2086;1;0,396050585298699;0
986;0;0,43207323298553;0
325;0;0,336864049090023;0
2248;1;0,420738138710078;0
213;0;0,457037621996539;0
2351;0;0,41322952258397;0
2206;0;0,606684405634691;1
1036;0;0,462133744537684;0
659;1;0,474098260687263;0
775;0;0,313086579866302;0
88;0;0,396118752069515;0
298;0;0,542837838183284;1
1767;1;0,136783719648088;0
1128;1;0,334396270956598;0
2152;0;0,396387743154206;0
781;0;0,310391332208226;0
218;1;0,461883828130413;0
398;0;0,36571865809366;0
1860;0;0,460720032353767;0
1950;0;0,496491778051304;0
27;1;0,565819642229469;1
221;0;0,410717399498734;0
1054;0;0,288359084915162;0
67;1;0,574082127277308;1
2023;1;0,532108291198155;1
1097;0;0,42760101828342;0
1263;0;0,269229613647917;0
1875;1;0,422552828010261;0
2203;1;0,450166569307264;0
416;0;0,275107617066833;0
2295;0;0,527926262637812;1
787;0;0,413810815568876;0
31;0;0,62472983551807;1
719;0;0,57828795082935;1
2311;0;0,281150374765505;0
1930;1;0,244223567009554;0
1043;0;0,45623183257616;0
1086;0;0,719699218049702;1
1262;0;0,454648169146609;0
774;0;0,586853985002261;1
1288;1;0,321737820847269;0
623;0;0,495598575835706;0
656;1;0,313051328317344;0
34;0;0,440851268892001;0
1691;0;0,306139382841866;0
2244;0;0,443885934396434;0
693;1;0,648946897193697;1
822;1;0,307339203056638;0
595;1;0,421090564005414;0
581;1;0,510656900741864;1
734;1;0,278239756474377;0
260;0;0,309990012078651;0
843;0;0,408818742490931;0
1633;0;0,297730299833679;0
866;1;0,711827168553723;1
869;1;0,467685733444436;0
1384;0;0,350078381715249;0
2011;0;0,292808856225645;0
1082;0;0,578681455111535;1
2305;0;0,329213523348402;0
1152;0;0,33477353615412;0
293;1;0,676897222018937;1
766;1;0,523391580309208;1
1265;1;0,536406463463731;1
587;1;0,445537322076797;0
1213;0;0,277565721485784;0
1949;1;0,444325338851412;0
81;0;0,478292897693366;0
1253;0;0,288757611385663;0
1778;0;0,425205313825339;0
2025;1;0,350935311498114;0
4;0;0,426904521319977;0
2019;1;0,630603353836607;1
1562;0;0,660875265894553;1
449;0;0,42749800822367;0
1141;1;0,209926225889804;0
638;0;0,374106793445708;0
2070;0;0,30500423323024;0
2165;0;0,393277189169341;0
917;1;0,640567355202082;1
678;0;0,45680978718993;0
257;1;0,273267538608884;0
2062;0;0,281680697423508;0
1777;0;0,424921429224794;0
372;0;0,536078430291897;1
1617;1;0,516155939378276;1
1211;1;0,4796544239409;0
1750;0;0,668325474103037;1
1933;1;0,598603049633638;1
360;1;0,371618818991052;0
612;1;0,638394279354807;1
1549;1;0,613443693275399;1
354;1;0,536057143335853;1
1626;1;0,487127576170505;0
1013;1;0,613197683236232;1
2234;1;0,174850901054134;0
658;0;0,50922644436267;1
1761;0;0,33853681506406;0
560;0;0,506745213615668;1
1323;0;0,300719827319459;0
586;0;0,390063748017783;0
957;0;0,54324989535332;1
75;1;0,744612252741207;1
2073;0;0,175966328451752;0
1681;1;0,435078464299813;0
826;1;0,465960004287943;0
2377;0;0,428479164103206;0
827;0;0,47203817655268;0
1547;1;0,615535361434013;1
1104;0;0,449753918172415;0
662;1;0,399966090193663;0
914;0;0,184974291913929;0
1495;1;0,680532346645396;1
1798;0;0,591463022470481;1
309;1;0,53755632039627;1
927;0;0,328630871742114;0
1703;0;0,620437671228299;1
2204;0;0,295008347132577;0
1635;1;0,483153926628061;0
1245;1;0,595192732949302;1
1257;0;0,607457497180605;1
580;1;0,530760892094478;1
1045;0;0,568530230732769;1
1283;1;0,44916475245683;0
103;1;0,746067029282335;1
760;1;0,488636224049209;0
1961;1;0,462987568546285;0
1559;1;0,399827153160177;0
552;0;0,488945716255622;0
2213;0;0,11808931788575;0
1127;0;0,333252494413493;0
1534;0;0,314315658395342;0
1247;0;0,473550084936078;0
2230;0;0,384233876218249;0
2240;0;0,283711663646025;0
1136;1;0,369469705094503;0
710;1;0,474219816280695;0
1515;1;0,724085827251695;1
748;1;0,457174308599951;0
1166;1;0,519474142031967;1
2154;0;0,603621085000384;1
1383;1;0,506199348652294;1
284;1;0,298250348490503;0
963;1;0,501284981474246;1
418;0;0,368386607396931;0
9;0;0,545769551308903;1
1120;1;0,469742865920663;0
1972;0;0,49842578873518;0
357;0;0,474816515975166;0
1819;1;0,702643476179565;1
201;0;0,479968498925444;0
11;1;0,495349163634537;0
967;1;0,332066112275434;0
2007;0;0,221514520025887;0
332;1;0,636350603265916;1
820;1;0,603606727298147;1
1793;1;0,274172063887535;0
124;1;0,609180712361484;1
1905;0;0,403268430491623;0
1557;1;0,460194556198784;0
524;1;0,278268760814465;0
1871;0;0,212880704816553;0
1206;0;0,307768932931312;0
1632;0;0,356478964168029;0
2126;1;0,408483898718931;0
1205;1;0,246713601727951;0
1039;0;0,34487283421028;0
389;0;0,602133195441818;1
1897;0;0,313634177185961;0
1662;1;0,683009025102204;1
459;1;0,646648876994231;1
1434;0;0,602735314986993;1
2294;1;0,179526001694967;0
1739;0;0,32709611831008;0
641;1;0,500780649212424;1
1312;0;0,330883576720921;0
2124;1;0,649472081325862;1
1242;0;0,316140559123298;0
1709;0;0,492470126602184;0
1948;0;0,603787627547865;1
123;1;0,312167502667502;0
1014;0;0,329875465157504;0
598;0;0,427828145751058;0
1815;1;0,463541976969723;0
1020;1;0,536212437159797;1
1124;1;0,5392274329957;1
1872;0;0,399538156564504;0
1765;0;0,27928119953961;0
1230;0;0,497838835536458;0
143;0;0,320845602952721;0
280;0;0,284820505920546;0
97;1;0,488151790954865;0
1834;0;0,495941874251738;0
1424;0;0,502954964970197;1
412;1;0,683870121917506;1
41;1;0,513560299478716;1
1610;0;0,492847915735857;0
2340;1;0,439136024758573;0
1814;1;0,464917754517267;0
1888;0;0,523684183869086;1
1411;1;0,508632374037657;1
299;0;0,514082613081616;1
2334;0;0,204904214202102;0
1396;0;0,209993251532144;0
924;0;0,503302907601013;1
59;0;0,590604579977828;1
18;0;0,544789836152818;1
1900;0;0,406389836784116;0
1232;0;0,270835305103398;0
2132;1;0,45356361668149;0
1528;0;0,442929253814113;0
698;0;0,295021301410037;0
1305;0;0,495315847458419;0
2231;0;0,435773609793577;0
2022;0;0,530801191645683;1
330;1;0,508778080742487;1
1340;1;0,280901033645048;0
204;0;0,455883095873137;0
1378;1;0,607634894126009;1
1320;0;0,506247507508506;1
1488;0;0,52815918052677;1
295;0;0,610421461968406;1
805;0;0,529937701528943;1
2350;1;0,440093569042755;0
196;1;0,342727626660732;0
2328;0;0,405212545453031;0
1730;0;0,305328209959103;0
697;0;0,480036210705662;0
1389;1;0,572654608407559;1
1420;1;0,441309981387304;0
976;1;0,505622217252489;1
417;0;0,441243059714457;0
2076;0;0,598139326162251;1
1518;0;0,442033033477819;0
1029;1;0,353934658955166;0
1782;0;0,279125557166155;0
1690;0;0,455204815404747;0
